id,area,level,name,perimeter,unbounded_height,classification
2694307,13.18147486085196,מ' 26 בניין 3- קומה 7,מרפסת מקורה,1453.26458827515,243.84,space
2694337,6.240000000000169,מ' 26 בניין 3- קומה 8,מרפסת מקורה,1016.0000000000116,243.84,space
2694340,6.478999999999972,מ' 26 בניין 3- קומה 8,מרפסת מקורה,1037.9999999999989,243.84,space
2694343,6.437200000000145,מ' 26 בניין 3- קומה 8,מרפסת מקורה,1034.00000000001,243.84,space
2694346,12.53279959520632,מ' 26 בניין 3- קומה 8,מרפסת מקורה,1418.0000128823249,243.84,space
2694349,13.181474860852404,מ' 26 בניין 3- קומה 8,מרפסת מקורה,1453.264588275143,243.84,space
2694355,12.532799595206326,מ' 26 בניין 3- קומה 9,מרפסת מקורה,1418.0000128823249,243.84,space
2694358,13.18147486085196,מ' 26 בניין 3- קומה 9,מרפסת מקורה,1453.26458827515,243.84,space
2694361,6.240000000000169,מ' 26 בניין 3- קומה 9,מרפסת מקורה,1016.0000000000116,243.84,space
2694364,6.478999999999972,מ' 26 בניין 3- קומה 9,מרפסת מקורה,1037.9999999999989,243.84,space
2694367,6.437200000000145,מ' 26 בניין 3- קומה 9,מרפסת מקורה,1034.00000000001,243.84,space
2694373,12.53914101710657,מ' 26 בניין 3- קומה 10,מרפסת מקורה,1418.3400355013923,243.84,space
2694376,13.181474860852404,מ' 26 בניין 3- קומה 10,מרפסת מקורה,1453.264588275143,243.84,space
2694379,6.240000000000169,מ' 26 בניין 3- קומה 10,מרפסת מקורה,1016.0000000000116,243.84,space
2694382,6.478999999999972,מ' 26 בניין 3- קומה 10,מרפסת מקורה,1037.9999999999989,243.84,space
2694385,6.437200000000145,מ' 26 בניין 3- קומה 10,מרפסת מקורה,1034.00000000001,243.84,space
2694817,13.18147486085196,מ' 26 בניין 3- קומה 11,מרפסת מקורה,1453.26458827515,243.84,space
2694820,12.532799595206326,מ' 26 בניין 3- קומה 11,מרפסת מקורה,1418.0000128823249,243.84,space
2694823,6.240000000000169,מ' 26 בניין 3- קומה 11,מרפסת מקורה,1016.0000000000116,243.84,space
2694826,6.478999999999972,מ' 26 בניין 3- קומה 11,מרפסת מקורה,1037.9999999999989,243.84,space
2694829,6.437200000000145,מ' 26 בניין 3- קומה 11,מרפסת מקורה,1034.00000000001,243.84,space
2695592,7.464949729304877,מ' 26 בניין 3- קומה 6,פ. אוכל,1117.6848009325756,243.84,space
2695595,7.188283736440571,מ' 26 בניין 3- קומה 6,פ. אוכל,1090.5352814180083,243.84,space
2695717,4.862833384435573,מ' 26 בניין 3- קומה 6,פ. אוכל,1035.8317851803965,243.84,space
2695720,4.5536098696553,מ' 26 בניין 3- קומה 6,פ. אוכל,1013.7800024229957,243.84,space
2695792,7.295043592005145,מ' 26 בניין 3- קומה 7,פ. אוכל,1314.798088912969,243.84,space
2695795,8.68816560610365,מ' 26 בניין 3- קומה 7,פ. אוכל,1427.8317851804002,243.84,space
2695855,6.062229696201453,מ' 26 בניין 3- קומה 7,פ. אוכל,988.2663358092356,243.84,space
2696084,6.570773761000205,מ' 26 בניין 3- קומה 8,פ. אוכל,1032.7609295762206,243.84,space
2696087,5.973143536827427,מ' 26 בניין 3- קומה 8,פ. אוכל,981.0072109540014,243.84,space
2696149,4.553609869655297,מ' 26 בניין 3- קומה 8,פ. אוכל,1013.7800024229955,243.84,space
2696152,4.553609869655202,מ' 26 בניין 3- קומה 8,פ. אוכל,1013.7800024229879,243.84,space
2696450,6.241904837850198,מ' 26 בניין 3- קומה 9,פ. אוכל,1004.1071096355765,243.84,space
2696486,5.919900118253662,מ' 26 בניין 3- קומה 9,פ. אוכל,975.3136502782171,243.84,space
2696563,4.5336098696553195,מ' 26 בניין 3- קומה 9,פ. אוכל,1009.7800024229979,243.84,space
2696566,4.298773667542109,מ' 26 בניין 3- קומה 9,פ. אוכל,985.7981820699858,243.84,space
2696695,6.060782086349911,מ' 26 בניין 3- קומה 10,פ. אוכל,988.4440110236314,243.84,space
2696740,6.187861472336131,מ' 26 בניין 3- קומה 10,פ. אוכל,1000.107109635548,243.84,space
2696955,4.553609869655202,מ' 26 בניין 3- קומה 10,פ. אוכל,1013.7800024229879,243.84,space
2696987,3.9341506004552396,מ' 26 בניין 3- קומה 10,פ. אוכל,943.9574801886795,243.84,space
2697066,3.7651164830455435,מ' 26 בניין 3- קומה 11,פ. אוכל,927.2009366909912,243.84,space
2697069,3.9970295739258352,מ' 26 בניין 3- קומה 11,פ. אוכל,952.6657269865316,243.84,space
2697134,6.154143045363606,מ' 26 בניין 3- קומה 11,פ. אוכל,997.1071096355788,243.84,space
2697137,6.361899684048353,מ' 26 בניין 3- קומה 11,פ. אוכל,1017.5542301486664,243.84,space
2697304,6.280356112044689,מ' 26 בניין 3- קומה 12,פ. אוכל,1007.0370968774281,243.84,space
2697307,5.914501426460405,מ' 26 בניין 3- קומה 12,פ. אוכל,975.7901636145691,243.84,space
2697310,8.580998596905777,מ' 26 בניין 3- קומה 12,פ. אוכל,1416.8498716703687,243.84,space
2697313,7.815157949601723,מ' 26 בניין 3- קומה 12,פ. אוכל,1338.3705354070503,243.84,space
2697359,11.853906735176691,מ' 26 בניין 3- קומה 13,פ. אוכל,1443.4063082591695,243.84,space
2697390,7.021884952308914,מ' 26 בניין 3- קומה 13,פ. אוכל,1060.1396260969586,243.84,space
2697455,4.030000000000002,מ' 26 בניין 3- קומה 13,ח. שירות,830.0000000000002,243.84,space
2843818,8.229847303633084,מ' 26 בניין 3- קומה 1,פ.אוכל,1333.4889959309417,243.84,space
2960590,7.11863399976731,מ' 26 בניין 3- קומת קרקע,פ.אוכל,1389.5657806149131,243.84,space
3499315,14.88141880113301,מ' 26 בניין 3- קומת גג,מאגר מים -צריכה,1855.180480941981,243.84,space
3499318,8.418983394892999,מ' 26 בניין 3- קומת גג,מאגר מים -כ.א,1532.0026349148534,243.84,space
3499321,5.902773024266808,מ' 26 בניין 3- קומת גג,ח.משאבות,1063.186458769229,243.84,space
3907958,4.715532854582653,מ' 26 בניין 3- קומה 2,Room,1077.3894359524472,243.84,space
3907960,9.749959148808864,מ' 26 בניין 3- קומה 2,Room,1875.697276118144,243.84,space
3907962,1.7103436814331205,מ' 26 בניין 3- קומה 2,Room,545.8822541110983,243.84,space
3907964,2.943582182537065,מ' 26 בניין 3- קומה 2,Room,788.7164365074099,243.84,space
3907966,5.746212154544901,מ' 26 בניין 3- קומה 2,Room,1063.0306313984697,243.84,space
3907968,4.617024581069675,מ' 26 בניין 3- קומה 2,Room,960.0000000011514,243.84,space
3907970,9.01512702392064,מ' 26 בניין 3- קומה 2,Room,1803.2041902225626,243.84,space
3907972,14.954690996797167,מ' 26 בניין 3- קומה 2,Room,2268.6739182933657,243.84,space
3907974,18.513193699074154,מ' 26 בניין 3- קומה 2,Room,2068.6739182933657,243.84,space
3907976,6.936871423037642,מ' 26 בניין 3- קומה 2,Room,1490.9848374558485,243.84,space
3907978,3.892866264663306,מ' 26 בניין 3- קומה 2,Room,809.997040759946,243.84,space
3907980,4.144543310608368,מ' 26 בניין 3- קומה 2,Room,890.8771758752622,243.84,space
3907982,17.086343460061244,מ' 26 בניין 3- קומה 2,Room,2737.04184815239,243.84,space
3907984,2.3731399999998897,מ' 26 בניין 3- קומה 2,Room,619.019999999987,243.84,space
3907986,1.8108255082598028,מ' 26 בניין 3- קומה 2,Room,561.4661077648767,243.84,space
3907988,3.0480118526903897,מ' 26 בניין 3- קומה 2,Room,813.7599702404835,243.84,space
3907990,2.089955027097411,מ' 26 בניין 3- קומה 2,Room,606.8941536375946,243.84,space
3907992,7.167753640619518,מ' 26 בניין 3- קומה 2,Room,1495.0150234401285,243.84,space
3907994,3.972065968739527,מ' 26 בניין 3- קומה 2,Room,809.9970407599665,243.84,space
3907996,4.12979093533404,מ' 26 בניין 3- קומה 2,Room,890.6011001385173,243.84,space
3907998,11.415723118994068,מ' 26 בניין 3- קומה 2,Room,1599.4612497733606,243.84,space
3908000,5.745344980169907,מ' 26 בניין 3- קומה 2,Room,1063.030631398469,243.84,space
3908002,1.7104964055605023,מ' 26 בניין 3- קומה 2,Room,545.8822541110984,243.84,space
3908079,4.715532854582653,מ' 26 בניין 3- קומה 4,Room,1077.3894359524472,243.84,space
3908081,5.746212154544901,מ' 26 בניין 3- קומה 4,Room,1063.0306313984697,243.84,space
3908083,1.7103436814331205,מ' 26 בניין 3- קומה 4,Room,545.8822541110983,243.84,space
3908085,3.0435821825371043,מ' 26 בניין 3- קומה 4,Room,808.7164365074163,243.84,space
3908087,14.954690996797163,מ' 26 בניין 3- קומה 4,Room,2268.6739182933657,243.84,space
3908089,18.513193699074144,מ' 26 בניין 3- קומה 4,Room,2068.673918293366,243.84,space
3908091,11.415723118994068,מ' 26 בניין 3- קומה 4,Room,1599.4612497733606,243.84,space
3908093,12.204276881005951,מ' 26 בניין 3- קומה 4,Room,1520.5387502266403,243.84,space
3908095,17.086343460061244,מ' 26 בניין 3- קומה 4,Room,2737.04184815239,243.84,space
3908097,8.932617513516867,מ' 26 בניין 3- קומה 4,Room,1731.4184926162254,243.84,space
3908099,3.969065968739352,מ' 26 בניין 3- קומה 4,Room,809.997040759946,243.84,space
3908101,3.3710719270631007,מ' 26 בניין 3- קומה 4,Room,740.8044416166957,243.84,space
3908103,1.8108255082598046,מ' 26 בניין 3- קומה 4,Room,561.4661077648768,243.84,space
3908105,3.564411468650372,מ' 26 בניין 3- קומה 4,Room,922.4807132283355,243.84,space
3908107,3.395441991740209,מ' 26 בניין 3- קומה 4,Room,777.9119722351232,243.84,space
3908109,2.3731399999998897,מ' 26 בניין 3- קומה 4,Room,619.019999999987,243.84,space
3908215,6.5844765090734185,מ' 26 בניין 3- קומה 4,Room,1184.411763279982,243.84,space
3908217,3.972065968739528,מ' 26 בניין 3- קומה 4,Room,809.9970407599664,243.84,space
3908219,4.12979093533404,מ' 26 בניין 3- קומה 4,Room,890.6011001385173,243.84,space
3908236,4.715532854582653,מ' 26 בניין 3- קומה 5,Room,1077.3894359524472,243.84,space
3908238,10.96666810805723,מ' 26 בניין 3- קומה 5,Room,2000.4956873705762,243.84,space
3908240,5.746212154544901,מ' 26 בניין 3- קומה 5,Room,1063.0306313984697,243.84,space
3908242,1.7103436814331205,מ' 26 בניין 3- קומה 5,Room,545.8822541110983,243.84,space
3908244,3.0435821825371043,מ' 26 בניין 3- קומה 5,Room,808.7164365074163,243.84,space
3908246,14.954690996797167,מ' 26 בניין 3- קומה 5,Room,2268.6739182933657,243.84,space
3908248,11.548819738669499,מ' 26 בניין 3- קומה 5,Room,2064.41777619049,243.84,space
3908250,5.745344980169907,מ' 26 בניין 3- קומה 5,Room,1063.030631398469,243.84,space
3908252,1.7104964055605023,מ' 26 בניין 3- קומה 5,Room,545.8822541110984,243.84,space
3908254,3.043582182537075,מ' 26 בניין 3- קומה 5,Room,808.716436507412,243.84,space
3908256,12.204276881005951,מ' 26 בניין 3- קומה 5,Room,1520.5387502266403,243.84,space
3908258,18.513193699074144,מ' 26 בניין 3- קומה 5,Room,2068.673918293366,243.84,space
3908260,11.415723118994068,מ' 26 בניין 3- קומה 5,Room,1599.4612497733606,243.84,space
3908262,3.30203921659771,מ' 26 בניין 3- קומה 5,Room,720.2891394748575,243.84,space
3908264,17.086343460061244,מ' 26 בניין 3- קומה 5,Room,2737.04184815239,243.84,space
3908266,2.1507296515858862,מ' 26 בניין 3- קומה 5,Room,634.0101890948839,243.84,space
3908268,3.969065968739352,מ' 26 בניין 3- קומה 5,Room,809.997040759946,243.84,space
3908270,3.3710719270631007,מ' 26 בניין 3- קומה 5,Room,740.8044416166957,243.84,space
3908276,2.923986826704006,מ' 26 בניין 3- קומה 5,Room,772.2938567970405,243.84,space
3908287,4.144543310608368,מ' 26 בניין 3- קומה 5,Room,890.8771758752622,243.84,space
3908289,3.395441991740209,מ' 26 בניין 3- קומה 5,Room,777.9119722351232,243.84,space
3908291,1.8108255082598046,מ' 26 בניין 3- קומה 5,Room,561.4661077648768,243.84,space
3908293,3.564411468650372,מ' 26 בניין 3- קומה 5,Room,922.4807132283355,243.84,space
3908295,2.3731399999998897,מ' 26 בניין 3- קומה 5,Room,619.019999999987,243.84,space
3908297,3.687631681234258,מ' 26 בניין 3- קומה 5,Room,783.3122456778785,243.84,space
3908337,3.972065968739527,מ' 26 בניין 3- קומה 5,Room,809.9970407599664,243.84,space
3908339,4.12979093533404,מ' 26 בניין 3- קומה 5,Room,890.6011001385173,243.84,space
3908341,4.617024581069675,מ' 26 בניין 3- קומה 5,Room,960.0000000011514,243.84,space
3908355,4.715532854582653,מ' 26 בניין 3- קומה 6,Room,1077.3894359524472,243.84,space
3908357,11.391507149219043,מ' 26 בניין 3- קומה 6,Room,2064.222276712536,243.84,space
3908359,3.043582182537075,מ' 26 בניין 3- קומה 6,Room,808.716436507412,243.84,space
3908361,5.745344980169907,מ' 26 בניין 3- קומה 6,Room,1063.030631398469,243.84,space
3908363,1.7104964055605023,מ' 26 בניין 3- קומה 6,Room,545.8822541110984,243.84,space
3908423,4.617024581069675,מ' 26 בניין 3- קומה 6,Room,960.0000000011514,243.84,space
3908425,12.204276881005951,מ' 26 בניין 3- קומה 6,Room,1520.5387502266403,243.84,space
3908427,14.954690996797167,מ' 26 בניין 3- קומה 6,Room,2268.6739182933657,243.84,space
3908429,18.513193699074144,מ' 26 בניין 3- קומה 6,Room,2068.673918293366,243.84,space
3908431,3.0435821825371043,מ' 26 בניין 3- קומה 6,Room,808.7164365074163,243.84,space
3908433,5.746212154544901,מ' 26 בניין 3- קומה 6,Room,1063.0306313984697,243.84,space
3908435,1.7103436814331205,מ' 26 בניין 3- קומה 6,Room,545.8822541110983,243.84,space
3908437,4.146643233582967,מ' 26 בניין 3- קומה 6,Room,822.9734909984228,243.84,space
3908455,4.144543310608368,מ' 26 בניין 3- קומה 6,Room,890.8771758752622,243.84,space
3908457,3.963175571450471,מ' 26 בניין 3- קומה 6,Room,813.9970407599583,243.84,space
3908459,17.086343460061247,מ' 26 בניין 3- קומה 6,Room,2737.04184815239,243.84,space
3908461,11.415723118994068,מ' 26 בניין 3- קומה 6,Room,1599.4612497733606,243.84,space
3908463,3.3710719270631007,מ' 26 בניין 3- קומה 6,Room,740.8044416166957,243.84,space
3908478,2.3731399999998897,מ' 26 בניין 3- קומה 6,Room,619.019999999987,243.84,space
3908480,3.564411468650372,מ' 26 בניין 3- קומה 6,Room,922.4807132283355,243.84,space
3908482,3.395441991740209,מ' 26 בניין 3- קומה 6,Room,777.9119722351232,243.84,space
3908484,1.8108255082598046,מ' 26 בניין 3- קומה 6,Room,561.4661077648768,243.84,space
3908486,2.28404080562344,מ' 26 בניין 3- קומה 6,Room,661.2571223577733,243.84,space
3908488,3.972065968739527,מ' 26 בניין 3- קומה 6,Room,809.9970407599664,243.84,space
3908490,2.53039180328799,מ' 26 בניין 3- קומה 6,Room,681.1648902327762,243.84,space
3908492,4.12979093533404,מ' 26 בניין 3- קומה 6,Room,890.6011001385173,243.84,space
3908506,4.715532854582653,מ' 26 בניין 3- קומה 7,Room,1077.3894359524472,243.84,space
3908508,5.746212154544906,מ' 26 בניין 3- קומה 7,Room,1063.0306313984697,243.84,space
3908510,1.7110351933548638,מ' 26 בניין 3- קומה 7,Room,545.8822541110983,243.84,space
3908512,3.0435821825371043,מ' 26 בניין 3- קומה 7,Room,808.7164365074163,243.84,space
3908514,13.807190996797134,מ' 26 בניין 3- קומה 7,Room,2098.6739182933647,243.84,space
3908516,18.513193699074147,מ' 26 בניין 3- קומה 7,Room,2068.673918293366,243.84,space
3908518,11.415723118994071,מ' 26 בניין 3- קומה 7,Room,1599.461249773361,243.84,space
3908520,12.204276881005951,מ' 26 בניין 3- קומה 7,Room,1520.5387502266403,243.84,space
3908522,17.086885760810993,מ' 26 בניין 3- קומה 7,Room,2736.9740466164544,243.84,space
3908524,3.302039216597709,מ' 26 בניין 3- קומה 7,Room,730.7651394748572,243.84,space
3908526,3.9650916069781714,מ' 26 בניין 3- קומה 7,Room,809.9970407599459,243.84,space
3909001,6.583916053493433,מ' 26 בניין 3- קומה 7,Room,1034.5280833612555,243.84,space
3909003,2.43249747384677,מ' 26 בניין 3- קומה 7,Room,680.1542028205644,243.84,space
3909005,13.267700749570782,מ' 26 בניין 3- קומה 7,Room,1457.8654518738897,243.84,space
3909007,4.281263021793322,מ' 26 בניין 3- קומה 7,Room,1022.7612569039921,243.84,space
3909009,3.564411468650372,מ' 26 בניין 3- קומה 7,Room,922.4807132283355,243.84,space
3909011,1.8119971306588043,מ' 26 בניין 3- קומה 7,Room,571.0680277648765,243.84,space
3909013,3.3997523584199203,מ' 26 בניין 3- קומה 7,Room,777.9119722351235,243.84,space
3909015,2.3731399999998897,מ' 26 בניין 3- קומה 7,Room,619.019999999987,243.84,space
3909060,8.650073426869215,מ' 26 בניין 3- קומה 7,Room,1763.2041902225628,243.84,space
3909062,3.043582182537075,מ' 26 בניין 3- קומה 7,Room,808.716436507412,243.84,space
3909064,1.7104964055605023,מ' 26 בניין 3- קומה 7,Room,545.8822541110984,243.84,space
3909066,5.757293381995277,מ' 26 בניין 3- קומה 7,Room,1063.030631398469,243.84,space
3909068,4.617024581069674,מ' 26 בניין 3- קומה 7,Room,960.0000000011514,243.84,space
3909070,3.6944449292741313,מ' 26 בניין 3- קומה 7,Room,783.9136380793398,243.84,space
3909292,2.3720229133300093,מ' 26 בניין 3- קומה 7,Room,668.7958725844139,243.84,space
3909294,3.9791280426326603,מ' 26 בניין 3- קומה 7,Room,809.9970407599666,243.84,space
3909296,4.259970119079568,מ' 26 בניין 3- קומה 7,Room,1011.8628129219353,243.84,space
3909311,4.715532854582653,מ' 26 בניין 3- קומה 8,Room,1077.3894359524472,243.84,space
3909313,11.391507149219075,מ' 26 בניין 3- קומה 8,Room,2064.222276712528,243.84,space
3909315,1.7110351933548638,מ' 26 בניין 3- קומה 8,Room,545.8822541110983,243.84,space
3909317,5.746212154544906,מ' 26 בניין 3- קומה 8,Room,1063.0306313984697,243.84,space
3909319,3.0435821825371043,מ' 26 בניין 3- קומה 8,Room,808.7164365074163,243.84,space
3909321,13.807190996797129,מ' 26 בניין 3- קומה 8,Room,2098.673918293364,243.84,space
3909323,11.391507149219054,מ' 26 בניין 3- קומה 8,Room,2064.222276712536,243.84,space
3909325,3.043582182537075,מ' 26 בניין 3- קומה 8,Room,808.716436507412,243.84,space
3909327,1.7104964055605023,מ' 26 בניין 3- קומה 8,Room,545.8822541110984,243.84,space
3909329,5.757293381995277,מ' 26 בניין 3- קומה 8,Room,1063.030631398469,243.84,space
3909331,4.617024581069674,מ' 26 בניין 3- קומה 8,Room,960.0000000011514,243.84,space
3909333,12.204276881005951,מ' 26 בניין 3- קומה 8,Room,1520.5387502266403,243.84,space
3909335,18.513193699074144,מ' 26 בניין 3- קומה 8,Room,2068.673918293366,243.84,space
3909337,11.415723118994071,מ' 26 בניין 3- קומה 8,Room,1599.461249773361,243.84,space
3909339,17.086885760810993,מ' 26 בניין 3- קומה 8,Room,2736.9740466164544,243.84,space
3909341,1.8119971306588043,מ' 26 בניין 3- קומה 8,Room,571.0680277648765,243.84,space
3909343,3.564411468650372,מ' 26 בניין 3- קומה 8,Room,922.4807132283355,243.84,space
3909345,3.3997523584199203,מ' 26 בניין 3- קומה 8,Room,777.9119722351235,243.84,space
3909347,2.3731399999998897,מ' 26 בניין 3- קומה 8,Room,619.019999999987,243.84,space
3909349,3.2757676597386105,מ' 26 בניין 3- קומה 8,Room,746.957794538995,243.84,space
3909351,2.117761224615338,מ' 26 בניין 3- קומה 8,Room,632.2871490948863,243.84,space
3909353,3.9620916069781607,מ' 26 בניין 3- קומה 8,Room,809.997040759946,243.84,space
3909355,3.5167571521044416,מ' 26 בניין 3- קומה 8,Room,766.9429581564327,243.84,space
3909357,4.281263021793322,מ' 26 בניין 3- קומה 8,Room,1022.7612569039921,243.84,space
3909359,4.259970119079568,מ' 26 בניין 3- קומה 8,Room,1011.8628129219353,243.84,space
3909361,2.28404080562344,מ' 26 בניין 3- קומה 8,Room,661.2571223577733,243.84,space
3909363,3.9791280426326603,מ' 26 בניין 3- קומה 8,Room,809.9970407599666,243.84,space
3909399,4.715532854582653,מ' 26 בניין 3- קומה 9,Room,1077.3894359524472,243.84,space
3909401,11.646343351332167,מ' 26 בניין 3- קומה 9,Room,2092.2040970655307,243.84,space
3909552,4.617024581069674,מ' 26 בניין 3- קומה 9,Room,960.0000000011514,243.84,space
3909554,11.39150714921907,מ' 26 בניין 3- קומה 9,Room,2064.222276712536,243.84,space
3909556,3.043582182537075,מ' 26 בניין 3- קומה 9,Room,808.716436507412,243.84,space
